architecture,algorithm,compiler,optimization,filename,function_name,function_address,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count
MIPS,Non-Crypto,clang,O0,xor_MIPS_clang_O0.elf,register_tm_clones,000107a8,Non-Crypto,4,5,3,0,0,0.10526315789473684,4.75,2,5,0,0,0,0,19,0.0,0.28703703703703703,0,23,0.08333333333333333,0.25,0.037037037037037035,0.0,0.0,0.037037037037037035,0,0,16,6,4,9,0.0975609756097561,4.269346485594759,3.327813444889459,0.15789473684210525,16
MIPS,Non-Crypto,clang,O0,xor_MIPS_clang_O0.elf,__do_global_dtors_aux,000107f4,Non-Crypto,8,13,7,1,2,0.10714285714285714,7.0,2,10,0,0,0,0,56,0.0,0.05085054057784917,0,73,0.23867768051632393,0.04072661673364998,0.18364092935551143,0.0,0.0,0.010123923844199188,0,0,48,9,3,46,0.18181818181818182,5.350159460055989,2.6638173781935968,0.125,40
MIPS,Non-Crypto,clang,O0,xor_MIPS_clang_O0.elf,frame_dummy,000108d4,Non-Crypto,1,1,2,0,0,0.0,7.0,1,2,0,0,0,0,7,0.0,0.1111111111111111,0,4,0.4444444444444444,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0,0,16,0,1,4,0.1111111111111111,4.110577243331642,2.0588138903312014,0.2857142857142857,6
MIPS,XOR-CIPHER,clang,O0,xor_MIPS_clang_O0.elf,xor_init,000108f0,XOR-CIPHER,1,3,4,0,0,0.030303030303030304,33.0,1,4,0,0,0,0,33,0.0,0.10344827586206896,0,33,0.2413793103448276,0.09195402298850575,0.1724137931034483,0.0,0.0,0.011494252873563218,0,0,36,8,1,21,0.1724137931034483,4.752434846213379,2.5442666297155374,0.12121212121212122,21
MIPS,XOR-CIPHER,clang,O0,xor_MIPS_clang_O0.elf,xor_key_schedule,00010974,XOR-CIPHER,10,13,5,2,1,0.025477707006369428,15.7,2,6,0,0,0,0,157,0.0,0.042299257759784076,0,120,0.1383461640698483,0.037381916329284746,0.1053601807549176,0.0012145748987854252,0.0008097165991902834,0.0037027665317138996,0,0,56,21,8,89,0.15517241379310345,4.72669564588342,2.909095354044383,0.03184713375796178,63
MIPS,XOR-CIPHER,clang,O0,xor_MIPS_clang_O0.elf,xor_encrypt_block,00010be8,XOR-CIPHER,13,20,9,2,1,0.045454545454545456,8.461538461538462,1,8,0,0,0,0,110,0.0,0.027399532470526386,0,88,0.15293365577341236,0.0232387169506845,0.10618018082521126,0.001326259946949602,0.0,0.002834555572892287,0,0,64,14,3,56,0.15151515151515152,4.537609588961026,2.842383507287018,0.08181818181818182,47
MIPS,XOR-CIPHER,clang,O0,xor_MIPS_clang_O0.elf,substitute_bytes,00010da0,XOR-CIPHER,9,10,3,1,1,0.02857142857142857,7.777777777777778,2,4,0,0,0,0,70,0.0,0.05881834215167549,0,62,0.17197971781305116,0.044003527336860665,0.12720458553791886,0.011111111111111112,0.0,0.003703703703703704,0,0,44,10,2,42,0.18072289156626506,4.4007272675045845,2.6439338894132156,0.04285714285714286,36
MIPS,XOR-CIPHER,clang,O0,xor_MIPS_clang_O0.elf,permute_bytes,00010eb8,XOR-CIPHER,20,25,7,3,1,0.03731343283582089,6.7,1,18,0,0,0,0,134,0.0,0.02477924265729144,0,106,0.12209631582802313,0.011898483849703361,0.09696000878927709,0.0062195121951219515,0.0,0.006661246612466125,0,0,64,11,8,71,0.1696113074204947,4.336483297492431,2.7084820777286884,0.05223880597014925,47
MIPS,XOR-CIPHER,clang,O0,xor_MIPS_clang_O0.elf,diffuse_bytes,000110d0,XOR-CIPHER,5,7,4,1,1,0.023529411764705882,17.0,2,6,0,0,0,0,85,0.0,0.07531369339879979,0,68,0.1694876341152937,0.06478450627386798,0.11972631387525005,0.0028368794326241132,0.0,0.007692307692307693,0,0,48,12,3,50,0.16580310880829016,4.582602449661519,2.77577255820875,0.047058823529411764,46
MIPS,XOR-CIPHER,clang,O0,xor_MIPS_clang_O0.elf,xor_decrypt_block,00011224,XOR-CIPHER,17,25,10,3,1,0.05426356589147287,7.588235294117647,1,8,0,0,0,0,129,0.0,0.03663885816373586,0,99,0.12827738704083097,0.022672744334837163,0.09423420607190816,0.006896551724137932,0.0,0.007069562104760768,0,0,68,16,5,61,0.15,4.483678591229785,2.896795642638677,0.07751937984496124,52
MIPS,XOR-CIPHER,clang,O0,xor_MIPS_clang_O0.elf,xor_stream_encrypt,00011428,XOR-CIPHER,14,19,7,2,1,0.024793388429752067,8.642857142857142,2,6,0,0,0,0,121,0.0,0.030131706206975025,0,104,0.16484669715276473,0.026775046936337258,0.12969942031001938,0.001152073732718894,0.0,0.002204585537918871,0,0,120,14,3,72,0.17894736842105263,4.499843208780283,2.6511008514493914,0.05785123966942149,51
MIPS,Non-Crypto,clang,O0,xor_MIPS_clang_O0.elf,main,0001160c,Non-Crypto,17,49,34,4,1,0.043333333333333335,17.647058823529413,1,22,0,0,0,0,300,0.0,0.054872210543931974,0,335,0.15500103780775434,0.05391181850301193,0.11627155690496281,0.0,0.0,0.000960392040920044,0,0,456,85,3,184,0.16407185628742516,4.887156072994767,2.6170526409678936,0.11333333333333333,49
MIPS,XOR-CIPHER,clang,O0,xor_MIPS_clang_O0.elf,init_inv_sbox,00011abc,XOR-CIPHER,7,8,3,1,1,0.037037037037037035,7.714285714285714,2,6,0,0,0,0,54,0.0,0.052281746031746026,0,49,0.19666950113378684,0.0433531746031746,0.14380668934240365,0.004464285714285714,0.0,0.004464285714285714,0,0,32,7,2,32,0.1721311475409836,4.525679184525259,2.6578085186750533,0.05555555555555555,35
MIPS,XOR-CIPHER,clang,O0,xor_MIPS_clang_O0.elf,rotl8,00011b94,XOR-CIPHER,1,0,1,0,0,0.0,24.0,2,1,0,0,0,0,24,0.0,0.20967741935483872,0,26,0.20967741935483872,0.1774193548387097,0.16129032258064516,0.0,0.0,0.03225806451612903,0,0,32,11,2,13,0.16129032258064516,4.375000000000001,2.872854494587391,0.041666666666666664,21
MIPS,XOR-CIPHER,clang,O0,xor_MIPS_clang_O0.elf,rotr8,00011bf4,XOR-CIPHER,1,0,1,0,0,0.0,24.0,2,1,0,0,0,0,24,0.0,0.20967741935483872,0,26,0.20967741935483872,0.1774193548387097,0.16129032258064516,0.0,0.0,0.03225806451612903,0,0,32,11,2,13,0.16129032258064516,4.375000000000001,2.872854494587391,0.041666666666666664,21
MIPS,Non-Crypto,clang,O0,xor_MIPS_clang_O0.elf,__do_global_ctors_aux,00011c60,Non-Crypto,4,6,4,1,2,0.08333333333333333,6.0,2,5,0,0,0,0,24,0.0,0.09507575757575758,0,32,0.43068181818181817,0.0875,0.09962121212121212,0.0,0.0,0.007575757575757576,0,0,40,6,1,18,0.14492753623188406,4.879050591984183,2.665991917588018,0.16666666666666666,20
MIPS,Non-Crypto,clang,O0,xor_MIPS_clang_O0.elf,_fini,00011d10,Non-Crypto,2,1,1,0,0,0.0,9.0,2,2,0,0,0,0,18,0.0,0.16534391534391535,0,22,0.3082010582010582,0.1111111111111111,0.10846560846560846,0.0,0.0,0.05423280423280423,0,0,32,6,2,12,0.0975609756097561,4.442639890656196,2.8200129798057,0.05555555555555555,15
MIPS,Non-Crypto,clang,O1,xor_MIPS_clang_O1.elf,_init,00010604,Non-Crypto,5,6,3,0,0,0.06060606060606061,6.6,2,6,0,0,0,0,33,0.0,0.16456724103782927,0,40,0.18375916022974845,0.13428401663695783,0.07809467221231928,0.0,0.0,0.030283224400871455,0,0,32,12,3,18,0.09333333333333334,4.4314003550298775,2.9725521505753925,0.09090909090909091,19
MIPS,Non-Crypto,clang,O1,xor_MIPS_clang_O1.elf,__start,00010690,Non-Crypto,3,4,3,1,2,0.045454545454545456,7.333333333333333,1,4,0,0,0,0,22,0.0,0.16944444444444443,0,19,0.08333333333333333,0.1611111111111111,0.049999999999999996,0.0,0.0,0.008333333333333333,0,0,20,7,1,10,0.13636363636363635,4.382832099493558,2.7721854605116727,0.13636363636363635,20
MIPS,Non-Crypto,clang,O1,xor_MIPS_clang_O1.elf,deregister_tm_clones,000106f0,Non-Crypto,4,5,3,0,0,0.14285714285714285,3.5,2,5,0,0,0,0,14,0.0,0.26136363636363635,0,21,0.07954545454545454,0.25,0.045454545454545456,0.0,0.0,0.011363636363636364,0,0,16,6,1,7,0.1111111111111111,3.8475061576335663,3.0346259624623997,0.21428571428571427,11
MIPS,Non-Crypto,clang,O1,xor_MIPS_clang_O1.elf,register_tm_clones,00010728,Non-Crypto,4,5,3,0,0,0.10526315789473684,4.75,2,5,0,0,0,0,19,0.0,0.28703703703703703,0,23,0.08333333333333333,0.25,0.037037037037037035,0.0,0.0,0.037037037037037035,0,0,16,6,4,9,0.0975609756097561,4.190399117173706,3.327813444889459,0.15789473684210525,16
MIPS,Non-Crypto,clang,O1,xor_MIPS_clang_O1.elf,__do_global_dtors_aux,00010774,Non-Crypto,8,13,7,1,2,0.10714285714285714,7.0,2,10,0,0,0,0,56,0.0,0.05085054057784917,0,73,0.23867768051632393,0.04072661673364998,0.18364092935551143,0.0,0.0,0.010123923844199188,0,0,48,9,3,46,0.18181818181818182,5.374756669896733,2.6638173781935968,0.125,40
MIPS,Non-Crypto,clang,O1,xor_MIPS_clang_O1.elf,frame_dummy,00010854,Non-Crypto,1,1,2,0,0,0.0,7.0,1,2,0,0,0,0,7,0.0,0.1111111111111111,0,4,0.4444444444444444,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0,0,16,0,1,4,0.1111111111111111,4.110577243331642,2.0588138903312014,0.2857142857142857,6
MIPS,XOR-CIPHER,clang,O1,xor_MIPS_clang_O1.elf,xor_init,00010870,XOR-CIPHER,9,12,5,3,2,0.031007751937984496,14.333333333333334,2,7,0,0,0,0,129,0.0,0.1631193718589262,0,355,0.30082349560065436,0.12829490353863612,0.09736941975799913,0.006944444444444444,0.012999071494893221,0.0278800238758456,0,0,16,140,91,289,0.11864406779661017,5.48364624651671,3.2634147282661634,0.03875968992248062,60
MIPS,XOR-CIPHER,clang,O1,xor_MIPS_clang_O1.elf,xor_encrypt_block,00010a74,XOR-CIPHER,16,23,9,6,2,0.06722689075630252,7.4375,2,3,0,0,0,0,119,0.0,0.04414930555555555,0,152,0.263275211352657,0.019791666666666666,0.08767512077294685,0.005729166666666667,0.0077777777777777776,0.018628472222222223,0,0,48,28,21,116,0.14402173913043478,5.145685757365472,3.039924338443659,0.07563025210084033,72
MIPS,XOR-CIPHER,clang,O1,xor_MIPS_clang_O1.elf,xor_decrypt_block,00010c50,XOR-CIPHER,17,25,10,7,2,0.075,7.0588235294117645,2,3,0,0,0,0,120,0.0,0.06132352941176471,0,157,0.2689857009997675,0.03832442067736185,0.08388436797643958,0.005392156862745099,0.007379679144385027,0.017606951871657756,0,0,48,30,21,117,0.14285714285714285,5.251697982097721,3.024280338135769,0.08333333333333333,66
MIPS,XOR-CIPHER,clang,O1,xor_MIPS_clang_O1.elf,xor_stream_encrypt,00010e30,XOR-CIPHER,8,12,6,2,2,0.0547945205479452,9.125,2,5,0,0,0,0,73,0.0,0.05424349986253486,0,79,0.22103987295695937,0.04344512195121951,0.10404147519736066,0.005434782608695652,0.0,0.005363595302619693,0,0,100,11,3,50,0.17277486910994763,5.172572012266842,2.789638756453614,0.0821917808219178,48
MIPS,Non-Crypto,clang,O1,xor_MIPS_clang_O1.elf,main,00010f54,Non-Crypto,25,61,38,11,2,0.057065217391304345,14.72,1,26,0,0,0,0,368,0.0,0.13491301833102393,0,506,0.28578902557712704,0.1164138822869731,0.10793880944077898,0.0057,0.004193732193732194,0.012799136044050832,0,0,436,155,35,283,0.12694063926940638,5.916397356104299,3.0790083851565018,0.10326086956521739,101
MIPS,Non-Crypto,clang,O1,xor_MIPS_clang_O1.elf,__do_global_ctors_aux,00011520,Non-Crypto,4,6,4,1,2,0.08333333333333333,6.0,2,5,0,0,0,0,24,0.0,0.09507575757575758,0,32,0.43068181818181817,0.0875,0.09962121212121212,0.0,0.0,0.007575757575757576,0,0,40,6,1,18,0.14492753623188406,4.928580670131719,2.665991917588018,0.16666666666666666,20
MIPS,Non-Crypto,clang,O1,xor_MIPS_clang_O1.elf,_fini,000115f0,Non-Crypto,2,1,1,0,0,0.0,9.0,2,2,0,0,0,0,18,0.0,0.16534391534391535,0,22,0.3082010582010582,0.1111111111111111,0.10846560846560846,0.0,0.0,0.05423280423280423,0,0,32,6,2,12,0.0975609756097561,4.480902217075133,2.8200129798057,0.05555555555555555,15
MIPS,Non-Crypto,clang,O2,xor_MIPS_clang_O2.elf,_init,00010604,Non-Crypto,5,6,3,0,0,0.06060606060606061,6.6,2,6,0,0,0,0,33,0.0,0.16456724103782927,0,40,0.18375916022974845,0.13428401663695783,0.07809467221231928,0.0,0.0,0.030283224400871455,0,0,32,12,3,18,0.09333333333333334,4.486091877369829,2.9725521505753925,0.09090909090909091,19
MIPS,Non-Crypto,clang,O2,xor_MIPS_clang_O2.elf,__start,00010690,Non-Crypto,3,4,3,1,2,0.045454545454545456,7.333333333333333,1,4,0,0,0,0,22,0.0,0.16944444444444443,0,19,0.08333333333333333,0.1611111111111111,0.049999999999999996,0.0,0.0,0.008333333333333333,0,0,20,7,1,10,0.13636363636363635,4.405559372220831,2.7721854605116727,0.13636363636363635,20
MIPS,Non-Crypto,clang,O2,xor_MIPS_clang_O2.elf,deregister_tm_clones,000106f0,Non-Crypto,4,5,3,0,0,0.14285714285714285,3.5,2,5,0,0,0,0,14,0.0,0.26136363636363635,0,21,0.07954545454545454,0.25,0.045454545454545456,0.0,0.0,0.011363636363636364,0,0,16,6,1,7,0.1111111111111111,3.9324148630293427,3.0346259624623997,0.21428571428571427,11
MIPS,Non-Crypto,clang,O2,xor_MIPS_clang_O2.elf,register_tm_clones,00010728,Non-Crypto,4,5,3,0,0,0.10526315789473684,4.75,2,5,0,0,0,0,19,0.0,0.28703703703703703,0,23,0.08333333333333333,0.25,0.037037037037037035,0.0,0.0,0.037037037037037035,0,0,16,6,4,9,0.0975609756097561,4.312045334250502,3.327813444889459,0.15789473684210525,16
MIPS,Non-Crypto,clang,O2,xor_MIPS_clang_O2.elf,__do_global_dtors_aux,00010774,Non-Crypto,8,13,7,1,2,0.10714285714285714,7.0,2,10,0,0,0,0,56,0.0,0.05085054057784917,0,73,0.23867768051632393,0.04072661673364998,0.18364092935551143,0.0,0.0,0.010123923844199188,0,0,48,9,3,46,0.18181818181818182,5.3660871229777305,2.6638173781935968,0.125,40
MIPS,Non-Crypto,clang,O2,xor_MIPS_clang_O2.elf,frame_dummy,00010854,Non-Crypto,1,1,2,0,0,0.0,7.0,1,2,0,0,0,0,7,0.0,0.1111111111111111,0,4,0.4444444444444444,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0,0,16,0,1,4,0.1111111111111111,4.110577243331642,2.0588138903312014,0.2857142857142857,6
MIPS,XOR-CIPHER,clang,O2,xor_MIPS_clang_O2.elf,xor_init,00010870,XOR-CIPHER,9,12,5,3,2,0.031007751937984496,14.333333333333334,2,7,0,0,0,0,129,0.0,0.1631193718589262,0,355,0.30082349560065436,0.12829490353863612,0.09736941975799913,0.006944444444444444,0.012999071494893221,0.0278800238758456,0,0,16,140,91,289,0.11864406779661017,5.454359711539191,3.2634147282661634,0.03875968992248062,60
MIPS,XOR-CIPHER,clang,O2,xor_MIPS_clang_O2.elf,xor_encrypt_block,00010a74,XOR-CIPHER,9,12,5,2,1,0.015503875968992248,28.666666666666668,2,3,0,0,0,0,258,0.0,0.09583433419261975,0,278,0.2099635667918035,0.0638906763906764,0.13651893502091703,0.012423976322893292,0.006172839506172839,0.019519681479050064,0,0,96,52,32,222,0.19343891402714933,5.842690608613196,2.6009746443919046,0.01937984496124031,82
MIPS,XOR-CIPHER,clang,O2,xor_MIPS_clang_O2.elf,xor_decrypt_block,00010e7c,XOR-CIPHER,13,18,7,4,2,0.014527845036319613,31.76923076923077,2,3,0,0,0,0,413,0.0,0.0905490545153287,0,444,0.15338847560816438,0.045778461685275315,0.08669224726195277,0.01460771149050451,0.006739975677851429,0.030162881339548888,0,0,180,74,60,350,0.17534849596478358,5.803537282848135,2.7712533317648615,0.01694915254237288,89
MIPS,XOR-CIPHER,clang,O2,xor_MIPS_clang_O2.elf,xor_stream_encrypt,000114f0,XOR-CIPHER,8,12,6,2,2,0.0547945205479452,9.125,2,5,0,0,0,0,73,0.0,0.05424349986253486,0,79,0.22103987295695937,0.04344512195121951,0.10404147519736066,0.005434782608695652,0.0,0.005363595302619693,0,0,100,11,3,50,0.17277486910994763,5.172572012266842,2.789638756453614,0.0821917808219178,48
MIPS,Non-Crypto,clang,O2,xor_MIPS_clang_O2.elf,main,00011614,Non-Crypto,11,89,80,4,2,0.008433734939759036,75.45454545454545,1,16,0,0,0,0,830,0.0,0.1142849720171265,0,1157,0.3107677400105259,0.08671013125395854,0.12604683117321433,0.012978652877220897,0.006950973538085709,0.014596187885947054,0,0,424,471,125,562,0.15246788370520623,5.819958387551282,2.965996829454254,0.0963855421686747,97
MIPS,Non-Crypto,clang,O2,xor_MIPS_clang_O2.elf,__do_global_ctors_aux,00012310,Non-Crypto,4,6,4,1,2,0.08333333333333333,6.0,2,5,0,0,0,0,24,0.0,0.09507575757575758,0,32,0.43068181818181817,0.0875,0.09962121212121212,0.0,0.0,0.007575757575757576,0,0,40,6,1,18,0.14492753623188406,4.870541277166033,2.665991917588018,0.16666666666666666,20
MIPS,Non-Crypto,clang,O2,xor_MIPS_clang_O2.elf,_fini,000123e0,Non-Crypto,2,1,1,0,0,0.0,9.0,2,2,0,0,0,0,18,0.0,0.16534391534391535,0,22,0.3082010582010582,0.1111111111111111,0.10846560846560846,0.0,0.0,0.05423280423280423,0,0,32,6,2,12,0.0975609756097561,4.453124439297355,2.8200129798057,0.05555555555555555,15
MIPS,Non-Crypto,clang,O3,xor_MIPS_clang_O3.elf,_init,0001065c,Non-Crypto,5,6,3,0,0,0.06060606060606061,6.6,2,6,0,0,0,0,33,0.0,0.16456724103782927,0,40,0.18375916022974845,0.13428401663695783,0.07809467221231928,0.0,0.0,0.030283224400871455,0,0,32,12,3,18,0.09333333333333334,4.436149495105819,2.9725521505753925,0.09090909090909091,19
MIPS,Non-Crypto,clang,O3,xor_MIPS_clang_O3.elf,__start,000106e0,Non-Crypto,3,4,3,1,2,0.045454545454545456,7.333333333333333,1,4,0,0,0,0,22,0.0,0.16944444444444443,0,19,0.08333333333333333,0.1611111111111111,0.049999999999999996,0.0,0.0,0.008333333333333333,0,0,20,7,1,10,0.13636363636363635,4.374253832423519,2.7721854605116727,0.13636363636363635,20
MIPS,Non-Crypto,clang,O3,xor_MIPS_clang_O3.elf,deregister_tm_clones,00010740,Non-Crypto,4,5,3,0,0,0.14285714285714285,3.5,2,5,0,0,0,0,14,0.0,0.26136363636363635,0,21,0.07954545454545454,0.25,0.045454545454545456,0.0,0.0,0.011363636363636364,0,0,16,6,1,7,0.1111111111111111,3.99036330049071,3.0346259624623997,0.21428571428571427,11
MIPS,Non-Crypto,clang,O3,xor_MIPS_clang_O3.elf,register_tm_clones,00010778,Non-Crypto,4,5,3,0,0,0.10526315789473684,4.75,2,5,0,0,0,0,19,0.0,0.28703703703703703,0,23,0.08333333333333333,0.25,0.037037037037037035,0.0,0.0,0.037037037037037035,0,0,16,6,4,9,0.0975609756097561,4.312045334250502,3.327813444889459,0.15789473684210525,16
MIPS,Non-Crypto,clang,O3,xor_MIPS_clang_O3.elf,__do_global_dtors_aux,000107c4,Non-Crypto,8,13,7,1,2,0.10714285714285714,7.0,2,10,0,0,0,0,56,0.0,0.05085054057784917,0,73,0.23867768051632393,0.04072661673364998,0.18364092935551143,0.0,0.0,0.010123923844199188,0,0,48,9,3,46,0.18181818181818182,5.385241114296719,2.6638173781935968,0.125,40
MIPS,Non-Crypto,clang,O3,xor_MIPS_clang_O3.elf,frame_dummy,000108a4,Non-Crypto,1,1,2,0,0,0.0,7.0,1,2,0,0,0,0,7,0.0,0.1111111111111111,0,4,0.4444444444444444,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0,0,16,0,1,4,0.1111111111111111,4.110577243331642,2.0588138903312014,0.2857142857142857,6
MIPS,XOR-CIPHER,clang,O3,xor_MIPS_clang_O3.elf,xor_init,000108c0,XOR-CIPHER,19,27,10,8,2,0.029411764705882353,16.105263157894736,2,19,0,0,0,0,306,0.0,0.14402472043562722,0,530,0.2927026401344727,0.08115167436663949,0.07784823504544494,0.022556390977443608,0.006482068625378708,0.04031665509154412,0,0,16,204,142,398,0.10871440897325281,5.44142951850627,3.350460548820137,0.032679738562091505,65
MIPS,XOR-CIPHER,clang,O3,xor_MIPS_clang_O3.elf,xor_encrypt_block,00010d88,XOR-CIPHER,9,12,5,2,1,0.014705882352941176,30.22222222222222,2,3,0,0,0,0,272,0.0,0.11286788655698422,0,326,0.2090781601022105,0.0741882968832936,0.1312569172055907,0.013032795641491294,0.012637260375953844,0.02564679403219932,0,0,108,74,44,260,0.18495934959349594,5.858883283034631,2.7755208639679236,0.01838235294117647,82
MIPS,XOR-CIPHER,clang,O3,xor_MIPS_clang_O3.elf,xor_decrypt_block,000111c8,XOR-CIPHER,13,18,7,4,2,0.014527845036319613,31.76923076923077,2,3,0,0,0,0,413,0.0,0.08655829214815217,0,433,0.153823169526938,0.04351276213826015,0.08751780190240811,0.01460771149050451,0.005015834099499438,0.028437818519387505,0,0,180,68,56,341,0.176602086438152,5.81971534676304,2.7284749277471403,0.01694915254237288,89
MIPS,XOR-CIPHER,clang,O3,xor_MIPS_clang_O3.elf,xor_stream_encrypt,0001183c,XOR-CIPHER,8,12,6,2,2,0.0547945205479452,9.125,2,5,0,0,0,0,73,0.0,0.05036323378714683,0,79,0.22221781087270218,0.03977272727272727,0.10563515590689504,0.005434782608695652,0.0,0.005155723905723906,0,0,100,10,3,51,0.17525773195876287,5.186755948739707,2.763650202874736,0.0821917808219178,49
MIPS,Non-Crypto,clang,O3,xor_MIPS_clang_O3.elf,main,00011960,Non-Crypto,1,121,122,0,0,0.0010683760683760685,936.0,1,9,0,0,0,0,936,0.0,0.19436161561398754,0,1521,0.16400108430468963,0.16156139875304962,0.14448359989156953,0.02548116020601789,0.006505828137706696,0.007319056654920032,0,0,456,690,121,629,0.14448359989156953,5.54859914576528,3.0090509640633623,0.13034188034188035,81
MIPS,Non-Crypto,clang,O3,xor_MIPS_clang_O3.elf,__do_global_ctors_aux,00012800,Non-Crypto,4,6,4,1,2,0.08333333333333333,6.0,2,5,0,0,0,0,24,0.0,0.09507575757575758,0,32,0.43068181818181817,0.0875,0.09962121212121212,0.0,0.0,0.007575757575757576,0,0,40,6,1,18,0.14492753623188406,4.899883925317516,2.665991917588018,0.16666666666666666,20
MIPS,Non-Crypto,clang,O3,xor_MIPS_clang_O3.elf,_fini,000128d0,Non-Crypto,2,1,1,0,0,0.0,9.0,2,2,0,0,0,0,18,0.0,0.16534391534391535,0,22,0.3082010582010582,0.1111111111111111,0.10846560846560846,0.0,0.0,0.05423280423280423,0,0,32,6,2,12,0.0975609756097561,4.442639890656196,2.8200129798057,0.05555555555555555,15
MIPS,Non-Crypto,clang,Os,xor_MIPS_clang_Os.elf,_init,000106c0,Non-Crypto,5,6,3,0,0,0.06060606060606061,6.6,2,6,0,0,0,0,33,0.0,0.16456724103782927,0,40,0.18375916022974845,0.13428401663695783,0.07809467221231928,0.0,0.0,0.030283224400871455,0,0,32,12,3,18,0.09333333333333334,4.4244122603237965,2.9725521505753925,0.09090909090909091,19
MIPS,Non-Crypto,clang,Os,xor_MIPS_clang_Os.elf,__start,00010750,Non-Crypto,3,4,3,1,2,0.045454545454545456,7.333333333333333,1,4,0,0,0,0,22,0.0,0.16944444444444443,0,19,0.08333333333333333,0.1611111111111111,0.049999999999999996,0.0,0.0,0.008333333333333333,0,0,20,7,1,10,0.13636363636363635,4.405559372220831,2.7721854605116727,0.13636363636363635,20
MIPS,Non-Crypto,clang,Os,xor_MIPS_clang_Os.elf,deregister_tm_clones,000107b0,Non-Crypto,4,5,3,0,0,0.14285714285714285,3.5,2,5,0,0,0,0,14,0.0,0.26136363636363635,0,21,0.07954545454545454,0.25,0.045454545454545456,0.0,0.0,0.011363636363636364,0,0,16,6,1,7,0.1111111111111111,3.9324148630293427,3.0346259624623997,0.21428571428571427,11
MIPS,Non-Crypto,clang,Os,xor_MIPS_clang_Os.elf,register_tm_clones,000107e8,Non-Crypto,4,5,3,0,0,0.10526315789473684,4.75,2,5,0,0,0,0,19,0.0,0.28703703703703703,0,23,0.08333333333333333,0.25,0.037037037037037035,0.0,0.0,0.037037037037037035,0,0,16,6,4,9,0.0975609756097561,4.269346485594759,3.327813444889459,0.15789473684210525,16
MIPS,Non-Crypto,clang,Os,xor_MIPS_clang_Os.elf,__do_global_dtors_aux,00010834,Non-Crypto,8,13,7,1,2,0.10714285714285714,7.0,2,10,0,0,0,0,56,0.0,0.05085054057784917,0,73,0.23867768051632393,0.04072661673364998,0.18364092935551143,0.0,0.0,0.010123923844199188,0,0,48,9,3,46,0.18181818181818182,5.335672350690648,2.6638173781935968,0.125,40
MIPS,Non-Crypto,clang,Os,xor_MIPS_clang_Os.elf,frame_dummy,00010914,Non-Crypto,1,1,2,0,0,0.0,7.0,1,2,0,0,0,0,7,0.0,0.1111111111111111,0,4,0.4444444444444444,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0,0,16,0,1,4,0.1111111111111111,4.039148671903071,2.0588138903312014,0.2857142857142857,6
MIPS,XOR-CIPHER,clang,Os,xor_MIPS_clang_Os.elf,xor_init,00010930,XOR-CIPHER,9,14,7,3,2,0.054945054945054944,10.11111111111111,2,9,0,0,0,0,91,0.0,0.1251653439153439,0,98,0.31256613756613755,0.10863095238095238,0.11812169312169313,0.006944444444444444,0.0,0.00958994708994709,0,0,40,31,7,53,0.1323529411764706,5.325326031102516,2.8655077261544024,0.07692307692307693,55
MIPS,XOR-CIPHER,clang,Os,xor_MIPS_clang_Os.elf,xor_encrypt_block,00010a9c,XOR-CIPHER,9,14,7,3,2,0.05434782608695652,10.222222222222221,2,5,0,0,0,0,92,0.0,0.12210840408514827,0,129,0.1926050310024021,0.10682293589270334,0.07583899080360151,0.004629629629629629,0.009794512120093515,0.010655838562815307,0,0,72,28,14,101,0.15976331360946747,5.307890947519263,2.9297514987822484,0.07608695652173914,48
MIPS,XOR-CIPHER,clang,Os,xor_MIPS_clang_Os.elf,permute_bytes,00010c0c,XOR-CIPHER,10,14,6,3,2,0.078125,6.4,2,10,0,0,0,0,64,0.0,0.036333333333333336,0,86,0.30233333333333334,0.015,0.09566666666666666,0.0,0.008,0.021333333333333333,0,0,32,15,10,67,0.13471502590673576,4.81158323925343,3.034572796887935,0.09375,36
MIPS,XOR-CIPHER,clang,Os,xor_MIPS_clang_Os.elf,diffuse_bytes,00010d0c,XOR-CIPHER,3,3,2,1,2,0.041666666666666664,8.0,2,3,0,0,0,0,24,0.0,0.25,0,23,0.08333333333333333,0.19999999999999998,0.041666666666666664,0.016666666666666666,0.0,0.03333333333333333,0,0,16,9,6,10,0.10416666666666667,4.248501023658069,3.275904744699599,0.08333333333333333,18
