architecture,algorithm,compiler,optimization,filename,function_name,function_address,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIPS,Non-Crypto,mips-linux-gnu-gcc,Os.elf,sha1_MIPS_mips-linux-gnu-gcc_Os.elf,__start,400790,Non-Crypto,3,4,3,1,2,0.045454545,7.333333333,1,4,0,0,0,0,22,0,0.169444444,0,19,0.083333333,0.161111111,0.05,0,0,0.008333333,FALSE,FALSE,FALSE,FALSE,0,0,20,7,1,10,0.136363636,4.405559372,2.772185461,0.136363636,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIPS,Non-Crypto,mips-linux-gnu-gcc,Os.elf,sha1_MIPS_mips-linux-gnu-gcc_Os.elf,deregister_tm_clones,004007f0,Non-Crypto,4,5,3,0,0,0.142857143,3.5,2,5,0,0,0,0,14,0,0.375,0,18,0.133928571,0.25,0.035714286,0,0,0.125,FALSE,FALSE,FALSE,FALSE,0,0,16,6,4,4,0.037037037,3.839133533,3.273406021,0.214285714,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIPS,Non-Crypto,mips-linux-gnu-gcc,Os.elf,sha1_MIPS_mips-linux-gnu-gcc_Os.elf,register_tm_clones,400828,Non-Crypto,4,5,3,0,0,0.105263158,4.75,2,5,0,0,0,0,19,0,0.384615385,0,20,0.148351648,0.25,0.035714286,0,0,0.134615385,FALSE,FALSE,FALSE,FALSE,0,0,16,6,7,6,0.03125,4.222751158,3.574698735,0.157894737,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIPS,Non-Crypto,mips-linux-gnu-gcc,Os.elf,sha1_MIPS_mips-linux-gnu-gcc_Os.elf,__do_global_dtors_aux,400874,Non-Crypto,5,8,5,1,2,0.090909091,8.8,2,6,0,0,0,0,44,0,0.112518303,0,49,0.25238769,0.043650794,0.13574393,0,0,0.068867509,FALSE,FALSE,FALSE,FALSE,0,0,36,6,8,29,0.142857143,5.172214522,3.015410446,0.113636364,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIPS,SHA-1,mips-linux-gnu-gcc,Os.elf,sha1_MIPS_mips-linux-gnu-gcc_Os.elf,sha1_transform,400930,SHA-1,17,24,9,3,2,0.058394161,8.058823529,2,8,0,0,0,0,137,0,0.414184935,0,148,0.141055774,0.284552997,0.073438155,0.102406417,0,0.027225521,FALSE,FALSE,FALSE,FALSE,0,0,384,53,24,69,0.149206349,5.78760101,3.11728953,0.065693431,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIPS,SHA-1,mips-linux-gnu-gcc,Os.elf,sha1_MIPS_mips-linux-gnu-gcc_Os.elf,sha1_init,00400b54,SHA-1,1,0,1,0,0,0,21,2,1,0,0,0,0,21,0,0.240740741,0,21,0.203703704,0.148148148,0.166666667,0,0,0.092592593,FALSE,FALSE,FALSE,FALSE,0,0,16,8,5,11,0.166666667,4.782801943,2.560202752,0.047619048,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIPS,SHA-1,mips-linux-gnu-gcc,Os.elf,sha1_MIPS_mips-linux-gnu-gcc_Os.elf,sha1_update,00400ba8,SHA-1,6,8,4,1,1,0.078947368,6.333333333,2,4,0,0,0,0,38,0,0.051408046,0,47,0.31967433,0.051408046,0.15651341,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,36,8,0,31,0.181034483,4.885137909,2.59633417,0.105263158,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIPS,SHA-1,mips-linux-gnu-gcc,Os.elf,sha1_MIPS_mips-linux-gnu-gcc_Os.elf,sha1_final,00400c40,SHA-1,6,11,7,1,2,0.05,13.33333333,2,8,0,0,0,0,80,0,0.157966843,0,92,0.224517465,0.135826549,0.143433859,0,0,0.022140294,FALSE,FALSE,FALSE,FALSE,0,0,40,28,7,46,0.150234742,5.165167976,3.002787342,0.0875,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIPS,Non-Crypto,mips-linux-gnu-gcc,Os.elf,sha1_MIPS_mips-linux-gnu-gcc_Os.elf,__do_global_ctors_aux,00400d80,Non-Crypto,5,6,3,1,2,0.090909091,4.4,3,6,0,0,0,0,22,0,0.188586957,0,34,0.185144928,0.163586957,0.116086957,0,0,0.025,FALSE,FALSE,FALSE,FALSE,0,0,28,9,1,15,0.132352941,4.530290104,2.834936606,0.136363636,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIPS,Non-Crypto,mips-linux-gnu-gcc,Os.elf,sha1_MIPS_mips-linux-gnu-gcc_Os.elf,_fini,4.00E+52,Non-Crypto,2,2,2,0,0,0,8.5,1,3,0,0,0,0,17,0,0.17032967,0,21,0.293956044,0.115384615,0.10989011,0,0,0.054945055,FALSE,FALSE,FALSE,FALSE,0,0,32,6,2,11,0.1,4.370859077,2.84509565,0.117647059,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,Non-Crypto,clang,O0.elf,sha1_RISCV_clang_O0.elf,FUN_001005d0,001005d0,Non-Crypto,1,1,2,0,0,0,3,1,2,0,0,0,0,3,0,0.181818182,0,4,0.272727273,0.090909091,0.090909091,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,0,0,0,2,1,3,0.090909091,2.855388542,2.594906618,0.666666667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,Non-Crypto,clang,O0.elf,sha1_RISCV_clang_O0.elf,FUN_001005e0,1.01E+03,Non-Crypto,1,1,2,0,0,0,3,1,2,0,0,0,0,3,0,0.181818182,0,4,0.272727273,0.090909091,0.090909091,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,0,0,0,2,1,3,0.090909091,2.688721876,2.594906618,0.666666667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,Non-Crypto,clang,O0.elf,sha1_RISCV_clang_O0.elf,FUN_001005f0,001005f0,Non-Crypto,1,1,2,0,0,0,3,1,2,0,0,0,0,3,0,0.181818182,0,4,0.272727273,0.090909091,0.090909091,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,0,0,0,2,1,3,0.090909091,2.855388542,2.594906618,0.666666667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,Non-Crypto,clang,O0.elf,sha1_RISCV_clang_O0.elf,_start,100600,Non-Crypto,1,3,4,0,0,0.083333333,12,1,3,0,0,0,0,12,0,0.086956522,0,5,0.173913043,0.043478261,0.086956522,0,0,0.043478261,FALSE,FALSE,FALSE,FALSE,1,0,0,1,1,4,0.086956522,4.616874606,2.131407608,0.333333333,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,Non-Crypto,clang,O0.elf,sha1_RISCV_clang_O0.elf,_PREINIT_0,100622,Non-Crypto,1,0,1,0,0,0,3,2,1,0,0,0,0,3,0,0.2,0,2,0.4,0,0,0,0,0.2,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,2,0,3.121928095,1.921928095,0.333333333,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,Non-Crypto,clang,O0.elf,sha1_RISCV_clang_O0.elf,deregister_tm_clones,0010062e,Non-Crypto,4,5,3,0,0,0.2,2.5,2,5,0,0,0,0,10,0,0.085714286,0,10,0.171428571,0,0.035714286,0,0,0.085714286,FALSE,FALSE,FALSE,FALSE,0,0,0,0,3,6,0.052631579,4.215360357,2.720582776,0.3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,Non-Crypto,clang,O0.elf,sha1_RISCV_clang_O0.elf,register_tm_clones,100650,Non-Crypto,4,5,3,0,0,0.133333333,3.75,2,5,0,0,0,0,15,0,0.10515873,0,12,0.154761905,0,0.035714286,0,0,0.10515873,FALSE,FALSE,FALSE,FALSE,0,0,0,0,6,8,0.037037037,4.544325653,3.054289467,0.2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,Non-Crypto,clang,O0.elf,sha1_RISCV_clang_O0.elf,__do_global_dtors_aux,0010067c,Non-Crypto,5,8,5,0,0,0.2,4,2,7,0,0,0,0,20,0,0.068253968,0,18,0.276190476,0,0.163492063,0,0,0.068253968,FALSE,FALSE,FALSE,FALSE,0,0,16,0,3,14,0.166666667,5.055751254,2.771926182,0.25,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,SHA-1,clang,O0.elf,sha1_RISCV_clang_O0.elf,sha1_transform,001006b8,SHA-1,28,33,7,3,1,0.026431718,8.107142857,2,7,0,0,0,0,227,0,0.031889129,0,182,0.145513018,0.011740744,0.112990137,0.006890152,0,0.013258232,FALSE,FALSE,FALSE,FALSE,0,0,392,21,27,150,0.181666667,6.010181907,2.935021599,0.030837004,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,SHA-1,clang,O0.elf,sha1_RISCV_clang_O0.elf,sha1_init,100994,SHA-1,1,0,1,0,0,0,34,2,1,0,0,0,0,34,0,0.052083333,0,27,0.28125,0,0.197916667,0,0,0.052083333,FALSE,FALSE,FALSE,FALSE,0,0,24,0,5,27,0.197916667,5.133664389,2.439824724,0.029411765,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,SHA-1,clang,O0.elf,sha1_RISCV_clang_O0.elf,sha1_update,001009fc,SHA-1,9,11,4,1,1,0.057692308,5.777777778,2,4,0,0,0,0,52,0,0.006944444,0,44,0.201754334,0.003472222,0.150665222,0,0,0.003472222,FALSE,FALSE,FALSE,FALSE,0,0,48,2,1,39,0.218045113,5.304244565,2.65702792,0.076923077,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,SHA-1,clang,O0.elf,sha1_RISCV_clang_O0.elf,sha1_final,00100aa2,SHA-1,18,23,7,3,1,0.032967033,10.11111111,2,12,0,0,0,0,182,0,0.013566222,0,142,0.176164707,0.003409266,0.132695499,0,0,0.010156956,FALSE,FALSE,FALSE,FALSE,0,0,36,9,26,127,0.1875,5.85034163,2.88014222,0.038461538,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,Non-Crypto,clang,O0.elf,sha1_RISCV_clang_O0.elf,main,00100cf4,Non-Crypto,6,15,11,1,1,0.043478261,11.5,1,8,0,0,0,0,69,0,0.066381988,0,70,0.221690246,0.023450081,0.095511272,0,0,0.042931907,FALSE,FALSE,FALSE,FALSE,0,0,192,18,15,59,0.108247423,5.190514591,2.827273209,0.15942029,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,Non-Crypto,clang,O1.elf,sha1_RISCV_clang_O1.elf,FUN_00100640,100640,Non-Crypto,1,1,2,0,0,0,3,1,2,0,0,0,0,3,0,0.181818182,0,4,0.272727273,0.090909091,0.090909091,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,0,0,0,2,1,3,0.090909091,3.022055209,2.594906618,0.666666667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,Non-Crypto,clang,O1.elf,sha1_RISCV_clang_O1.elf,FUN_00100650,100650,Non-Crypto,1,1,2,0,0,0,3,1,2,0,0,0,0,3,0,0.181818182,0,4,0.272727273,0.090909091,0.090909091,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,0,0,0,2,1,3,0.090909091,2.855388542,2.594906618,0.666666667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,Non-Crypto,clang,O1.elf,sha1_RISCV_clang_O1.elf,FUN_00100660,100660,Non-Crypto,1,1,2,0,0,0,3,1,2,0,0,0,0,3,0,0.181818182,0,4,0.272727273,0.090909091,0.090909091,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,0,0,0,2,1,3,0.090909091,3.022055209,2.594906618,0.666666667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RISCV,Non-Crypto,clang,O1.elf,sha1_RISCV_clang_O1.elf,FUN_00100670,100670,Non-Crypto,1,1,2,0,0,0,3,1,2,0,0,0,0,3,0,0.181818182,0,4,0.272727273,0.090909091,0.090909091,0,0,0.090909091,FALSE,FALSE,FALSE,FALSE,0,0,0,2,1,3,0.090909091,2.855388542,2.594906618,0.666666667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
